--- Atoms: 
USER_CREDIBILITY('6007') Truth=[0.94]
USER_CREDIBILITY('7339') Truth=[0.96]
USER_CREDIBILITY('9998') Truth=[0.97]
USER_CREDIBILITY('15') Truth=[0.96]
USER_CREDIBILITY('7338') Truth=[0.22]
USER_CREDIBILITY('8669') Truth=[0.97]
USER_CREDIBILITY('6008') Truth=[0.94]
USER_CREDIBILITY('9999') Truth=[0.97]
USER_CREDIBILITY('14') Truth=[0.22]
USER_CREDIBILITY('6009') Truth=[0.94]
USER_CREDIBILITY('13') Truth=[0.95]
USER_CREDIBILITY('12') Truth=[0.95]
USER_CREDIBILITY('11') Truth=[0.96]
USER_CREDIBILITY('10') Truth=[0.94]
USER_CREDIBILITY('351') Truth=[0.97]
USER_CREDIBILITY('352') Truth=[0.97]
USER_CREDIBILITY('353') Truth=[0.97]
USER_CREDIBILITY('354') Truth=[0.97]
USER_CREDIBILITY('355') Truth=[0.97]
USER_CREDIBILITY('356') Truth=[0.97]
USER_CREDIBILITY('357') Truth=[0.97]
USER_CREDIBILITY('358') Truth=[0.96]
USER_CREDIBILITY('350') Truth=[0.97]
USER_CREDIBILITY('9981') Truth=[1]
USER_CREDIBILITY('20') Truth=[0.95]
USER_CREDIBILITY('9982') Truth=[0.97]
USER_CREDIBILITY('7320') Truth=[0.96]
USER_CREDIBILITY('8651') Truth=[0.96]
USER_CREDIBILITY('9980') Truth=[0.94]
USER_CREDIBILITY('8650') Truth=[0.97]
USER_CREDIBILITY('7322') Truth=[0.97]
USER_CREDIBILITY('9985') Truth=[0.97]
USER_CREDIBILITY('8653') Truth=[0.96]
USER_CREDIBILITY('7321') Truth=[0.96]
USER_CREDIBILITY('8652') Truth=[0.94]
USER_CREDIBILITY('9986') Truth=[0.97]
USER_CREDIBILITY('7324') Truth=[0.95]
USER_CREDIBILITY('9983') Truth=[1]
USER_CREDIBILITY('8655') Truth=[0.97]
USER_CREDIBILITY('7323') Truth=[1]
USER_CREDIBILITY('9984') Truth=[0.97]
USER_CREDIBILITY('8654') Truth=[0.96]
USER_CREDIBILITY('9989') Truth=[0.97]
USER_CREDIBILITY('7326') Truth=[0.95]
USER_CREDIBILITY('8657') Truth=[0.96]
USER_CREDIBILITY('28') Truth=[0.95]
USER_CREDIBILITY('7325') Truth=[0.96]
USER_CREDIBILITY('8656') Truth=[0.96]
USER_CREDIBILITY('27') Truth=[0.94]
USER_CREDIBILITY('7328') Truth=[0.95]
USER_CREDIBILITY('9987') Truth=[0.97]
USER_CREDIBILITY('8659') Truth=[0.96]
USER_CREDIBILITY('26') Truth=[0.94]
USER_CREDIBILITY('7327') Truth=[0.95]
USER_CREDIBILITY('8658') Truth=[0.97]
USER_CREDIBILITY('9988') Truth=[1]
USER_CREDIBILITY('25') Truth=[0.96]
USER_CREDIBILITY('24') Truth=[0.96]
USER_CREDIBILITY('7329') Truth=[0.96]
USER_CREDIBILITY('23') Truth=[0.96]
USER_CREDIBILITY('22') Truth=[0.96]
USER_CREDIBILITY('21') Truth=[0.95]
USER_CREDIBILITY('362') Truth=[0.96]
USER_CREDIBILITY('363') Truth=[0.97]
USER_CREDIBILITY('364') Truth=[0.96]
USER_CREDIBILITY('365') Truth=[0.27]
USER_CREDIBILITY('366') Truth=[0.96]
USER_CREDIBILITY('367') Truth=[0.97]
USER_CREDIBILITY('368') Truth=[0.96]
USER_CREDIBILITY('19') Truth=[0.96]
USER_CREDIBILITY('369') Truth=[0.96]
USER_CREDIBILITY('18') Truth=[0.94]
USER_CREDIBILITY('360') Truth=[0.97]
USER_CREDIBILITY('361') Truth=[0.96]
USER_CREDIBILITY('9970') Truth=[0.97]
USER_CREDIBILITY('9971') Truth=[0.97]
USER_CREDIBILITY('8640') Truth=[0.97]
USER_CREDIBILITY('7311') Truth=[0.97]
USER_CREDIBILITY('8642') Truth=[0.96]
USER_CREDIBILITY('9974') Truth=[0.97]
USER_CREDIBILITY('7310') Truth=[0.97]
USER_CREDIBILITY('8641') Truth=[0.96]
USER_CREDIBILITY('9975') Truth=[0.96]
USER_CREDIBILITY('7313') Truth=[0.97]
USER_CREDIBILITY('9972') Truth=[0.97]
USER_CREDIBILITY('8644') Truth=[1]
USER_CREDIBILITY('7312') Truth=[0.97]
USER_CREDIBILITY('9973') Truth=[0.97]
USER_CREDIBILITY('8643') Truth=[0.96]
USER_CREDIBILITY('337') Truth=[0.95]
USER_CREDIBILITY('9978') Truth=[0.97]
USER_CREDIBILITY('7315') Truth=[0.96]
USER_CREDIBILITY('8646') Truth=[0.95]
USER_CREDIBILITY('338') Truth=[0.97]
USER_CREDIBILITY('7314') Truth=[0.97]
USER_CREDIBILITY('8645') Truth=[0.96]
USER_CREDIBILITY('9979') Truth=[0.97]
USER_CREDIBILITY('339') Truth=[0.97]
USER_CREDIBILITY('9976') Truth=[0.97]
USER_CREDIBILITY('7317') Truth=[0.96]
USER_CREDIBILITY('8648') Truth=[0.96]
USER_CREDIBILITY('7316') Truth=[0.96]
USER_CREDIBILITY('8647') Truth=[0.95]
USER_CREDIBILITY('9977') Truth=[0.96]
USER_CREDIBILITY('7319') Truth=[0.97]
USER_CREDIBILITY('7318') Truth=[0.97]
USER_CREDIBILITY('8649') Truth=[0.96]
USER_CREDIBILITY('330') Truth=[0.94]
USER_CREDIBILITY('331') Truth=[0.96]
USER_CREDIBILITY('332') Truth=[0.96]
USER_CREDIBILITY('333') Truth=[0.96]
USER_CREDIBILITY('334') Truth=[0.97]
USER_CREDIBILITY('335') Truth=[0.96]
USER_CREDIBILITY('336') Truth=[0.97]
USER_CREDIBILITY('9960') Truth=[0.96]
USER_CREDIBILITY('7300') Truth=[1]
USER_CREDIBILITY('9963') Truth=[0.95]
USER_CREDIBILITY('8631') Truth=[0.95]
USER_CREDIBILITY('8630') Truth=[0.95]
USER_CREDIBILITY('9964') Truth=[0.95]
USER_CREDIBILITY('9961') Truth=[0.96]
USER_CREDIBILITY('7302') Truth=[0.97]
USER_CREDIBILITY('8633') Truth=[0.95]
USER_CREDIBILITY('7301') Truth=[0.97]
USER_CREDIBILITY('9962') Truth=[0.95]
USER_CREDIBILITY('8632') Truth=[0.94]
USER_CREDIBILITY('7304') Truth=[0.97]
USER_CREDIBILITY('9967') Truth=[0.95]
USER_CREDIBILITY('8635') Truth=[0.97]
USER_CREDIBILITY('348') Truth=[0.97]
USER_CREDIBILITY('7303') Truth=[0.96]
USER_CREDIBILITY('8634') Truth=[0.95]
USER_CREDIBILITY('9968') Truth=[0.96]
USER_CREDIBILITY('349') Truth=[0.97]
USER_CREDIBILITY('9965') Truth=[0.22]
USER_CREDIBILITY('7306') Truth=[0.97]
USER_CREDIBILITY('8637') Truth=[0.97]
USER_CREDIBILITY('7305') Truth=[0.97]
USER_CREDIBILITY('9966') Truth=[0.94]
USER_CREDIBILITY('8636') Truth=[0.97]
USER_CREDIBILITY('7308') Truth=[0.97]
USER_CREDIBILITY('8639') Truth=[0.97]
USER_CREDIBILITY('7307') Truth=[0.97]
USER_CREDIBILITY('8638') Truth=[0.97]
USER_CREDIBILITY('9969') Truth=[0.97]
USER_CREDIBILITY('7309') Truth=[0.97]
USER_CREDIBILITY('340') Truth=[0.95]
USER_CREDIBILITY('341') Truth=[0.97]
USER_CREDIBILITY('342') Truth=[0.97]
USER_CREDIBILITY('343') Truth=[0.97]
USER_CREDIBILITY('344') Truth=[0.97]
USER_CREDIBILITY('345') Truth=[0.97]
USER_CREDIBILITY('346') Truth=[0.97]
USER_CREDIBILITY('347') Truth=[0.96]
USER_CREDIBILITY('8620') Truth=[0.95]
USER_CREDIBILITY('9952') Truth=[0.96]
USER_CREDIBILITY('9953') Truth=[0.96]
USER_CREDIBILITY('9950') Truth=[0.22]
USER_CREDIBILITY('8622') Truth=[0.96]
USER_CREDIBILITY('8621') Truth=[0.94]
USER_CREDIBILITY('9951') Truth=[0.22]
USER_CREDIBILITY('315') Truth=[0.97]
USER_CREDIBILITY('8624') Truth=[0.22]
USER_CREDIBILITY('9956') Truth=[0.22]
USER_CREDIBILITY('316') Truth=[0.97]
USER_CREDIBILITY('8623') Truth=[0.97]
USER_CREDIBILITY('9957') Truth=[0.22]
USER_CREDIBILITY('317') Truth=[0.96]
USER_CREDIBILITY('8626') Truth=[0.96]
USER_CREDIBILITY('9954') Truth=[0.95]
USER_CREDIBILITY('318') Truth=[0.95]
USER_CREDIBILITY('9955') Truth=[0.22]
USER_CREDIBILITY('8625') Truth=[0.22]
USER_CREDIBILITY('319') Truth=[0.96]
USER_CREDIBILITY('8628') Truth=[0.96]
USER_CREDIBILITY('8627') Truth=[0.97]
USER_CREDIBILITY('9958') Truth=[0.96]
USER_CREDIBILITY('8629') Truth=[0.96]
USER_CREDIBILITY('9959') Truth=[0.96]
USER_CREDIBILITY('310') Truth=[0.94]
USER_CREDIBILITY('311') Truth=[0.94]
USER_CREDIBILITY('312') Truth=[0.22]
USER_CREDIBILITY('313') Truth=[0.94]
USER_CREDIBILITY('314') Truth=[0.96]
USER_CREDIBILITY('9941') Truth=[0.97]
USER_CREDIBILITY('9942') Truth=[0.97]
USER_CREDIBILITY('8611') Truth=[0.97]
USER_CREDIBILITY('9940') Truth=[0.97]
USER_CREDIBILITY('8610') Truth=[0.97]
USER_CREDIBILITY('8613') Truth=[0.97]
USER_CREDIBILITY('9945') Truth=[0.97]
USER_CREDIBILITY('326') Truth=[0.97]
USER_CREDIBILITY('8612') Truth=[0.96]
USER_CREDIBILITY('9946') Truth=[1]
USER_CREDIBILITY('327') Truth=[0.97]
USER_CREDIBILITY('9943') Truth=[0.97]
USER_CREDIBILITY('8615') Truth=[0.96]
USER_CREDIBILITY('328') Truth=[0.97]
USER_CREDIBILITY('9944') Truth=[0.97]
USER_CREDIBILITY('8614') Truth=[0.22]
USER_CREDIBILITY('329') Truth=[0.97]
USER_CREDIBILITY('9949') Truth=[1]
USER_CREDIBILITY('8617') Truth=[0.96]
USER_CREDIBILITY('8616') Truth=[0.97]
USER_CREDIBILITY('8619') Truth=[0.97]
USER_CREDIBILITY('9947') Truth=[0.97]
USER_CREDIBILITY('9948') Truth=[0.97]
USER_CREDIBILITY('8618') Truth=[0.96]
USER_CREDIBILITY('8609') Truth=[0.97]
USER_CREDIBILITY('320') Truth=[0.22]
USER_CREDIBILITY('321') Truth=[0.96]
USER_CREDIBILITY('322') Truth=[0.97]
USER_CREDIBILITY('323') Truth=[0.97]
USER_CREDIBILITY('324') Truth=[0.97]
USER_CREDIBILITY('325') Truth=[0.97]
USER_CREDIBILITY('9930') Truth=[0.96]
USER_CREDIBILITY('9931') Truth=[1]
USER_CREDIBILITY('8600') Truth=[0.96]
USER_CREDIBILITY('8602') Truth=[0.97]
USER_CREDIBILITY('9934') Truth=[0.95]
USER_CREDIBILITY('8601') Truth=[0.96]
USER_CREDIBILITY('9935') Truth=[0.96]
USER_CREDIBILITY('8604') Truth=[0.97]
USER_CREDIBILITY('9932') Truth=[0.91]
USER_CREDIBILITY('8603') Truth=[0.96]
USER_CREDIBILITY('9933') Truth=[0.22]
USER_CREDIBILITY('8606') Truth=[0.94]
USER_CREDIBILITY('9938') Truth=[0.97]
USER_CREDIBILITY('8605') Truth=[0.94]
USER_CREDIBILITY('9939') Truth=[0.97]
USER_CREDIBILITY('9936') Truth=[0.95]
USER_CREDIBILITY('8608') Truth=[0.96]
USER_CREDIBILITY('9937') Truth=[0.96]
USER_CREDIBILITY('8607') Truth=[0.96]
USER_CREDIBILITY('9929') Truth=[0.95]
USER_CREDIBILITY('9920') Truth=[0.97]
USER_CREDIBILITY('9923') Truth=[0.96]
USER_CREDIBILITY('304') Truth=[0.27]
USER_CREDIBILITY('9924') Truth=[0.96]
USER_CREDIBILITY('305') Truth=[0.27]
USER_CREDIBILITY('9921') Truth=[0.97]
USER_CREDIBILITY('306') Truth=[0.27]
USER_CREDIBILITY('9922') Truth=[0.97]
USER_CREDIBILITY('307') Truth=[0.91]
USER_CREDIBILITY('9927') Truth=[0.95]
USER_CREDIBILITY('308') Truth=[0.94]
USER_CREDIBILITY('9928') Truth=[0.95]
USER_CREDIBILITY('309') Truth=[0.94]
USER_CREDIBILITY('9925') Truth=[0.96]
USER_CREDIBILITY('9926') Truth=[0.97]
USER_CREDIBILITY('9918') Truth=[0.97]
USER_CREDIBILITY('9919') Truth=[0.96]
USER_CREDIBILITY('300') Truth=[0.97]
USER_CREDIBILITY('301') Truth=[0.97]
USER_CREDIBILITY('302') Truth=[0.96]
USER_CREDIBILITY('303') Truth=[0.96]
USER_CREDIBILITY('9912') Truth=[1]
USER_CREDIBILITY('9913') Truth=[0.96]
USER_CREDIBILITY('9910') Truth=[0.97]
USER_CREDIBILITY('9911') Truth=[0.97]
USER_CREDIBILITY('9916') Truth=[0.95]
USER_CREDIBILITY('9917') Truth=[0.95]
USER_CREDIBILITY('9914') Truth=[0.96]
USER_CREDIBILITY('9915') Truth=[0.96]
USER_CREDIBILITY('9909') Truth=[0.97]
USER_CREDIBILITY('9907') Truth=[0.96]
USER_CREDIBILITY('9908') Truth=[0.96]
USER_CREDIBILITY('1198') Truth=[0.97]
USER_CREDIBILITY('1199') Truth=[0.96]
USER_CREDIBILITY('1196') Truth=[0.97]
USER_CREDIBILITY('1197') Truth=[0.97]
USER_CREDIBILITY('1194') Truth=[0.97]
USER_CREDIBILITY('1195') Truth=[0.97]
USER_CREDIBILITY('1192') Truth=[0.97]
USER_CREDIBILITY('1193') Truth=[0.97]
USER_CREDIBILITY('1190') Truth=[0.96]
USER_CREDIBILITY('1191') Truth=[0.96]
USER_CREDIBILITY('9901') Truth=[0.97]
USER_CREDIBILITY('9902') Truth=[0.97]
USER_CREDIBILITY('9900') Truth=[0.97]
USER_CREDIBILITY('9905') Truth=[0.22]
USER_CREDIBILITY('9906') Truth=[0.96]
USER_CREDIBILITY('9903') Truth=[0.97]
USER_CREDIBILITY('9904') Truth=[0.96]
USER_CREDIBILITY('1189') Truth=[0.96]
USER_CREDIBILITY('1187') Truth=[0.94]
USER_CREDIBILITY('1188') Truth=[0.96]
USER_CREDIBILITY('1185') Truth=[0.96]
USER_CREDIBILITY('1186') Truth=[0.94]
USER_CREDIBILITY('1183') Truth=[0.96]
USER_CREDIBILITY('1184') Truth=[0.96]
USER_CREDIBILITY('1181') Truth=[0.97]
USER_CREDIBILITY('1182') Truth=[0.97]
USER_CREDIBILITY('1180') Truth=[0.97]
USER_CREDIBILITY('1178') Truth=[0.97]
USER_CREDIBILITY('1179') Truth=[0.97]
USER_CREDIBILITY('1176') Truth=[0.96]
USER_CREDIBILITY('1177') Truth=[0.96]
USER_CREDIBILITY('1174') Truth=[0.94]
USER_CREDIBILITY('1175') Truth=[0.96]
USER_CREDIBILITY('1172') Truth=[0.96]
USER_CREDIBILITY('1173') Truth=[0.96]
USER_CREDIBILITY('1170') Truth=[0.27]
USER_CREDIBILITY('1171') Truth=[1]
USER_CREDIBILITY('1169') Truth=[0.96]
USER_CREDIBILITY('1167') Truth=[1]
USER_CREDIBILITY('2499') Truth=[0.96]
USER_CREDIBILITY('2498') Truth=[0.94]
USER_CREDIBILITY('1168') Truth=[0.97]
USER_CREDIBILITY('1165') Truth=[0.97]
USER_CREDIBILITY('2497') Truth=[0.96]
USER_CREDIBILITY('1166') Truth=[0.96]
USER_CREDIBILITY('2496') Truth=[0.97]
USER_CREDIBILITY('1163') Truth=[0.96]
USER_CREDIBILITY('2495') Truth=[0.96]
USER_CREDIBILITY('2494') Truth=[0.97]
USER_CREDIBILITY('1164') Truth=[0.97]
USER_CREDIBILITY('1161') Truth=[1]
USER_CREDIBILITY('2493') Truth=[0.96]
USER_CREDIBILITY('2492') Truth=[0.96]
USER_CREDIBILITY('1162') Truth=[0.96]
USER_CREDIBILITY('2491') Truth=[0.96]
USER_CREDIBILITY('2490') Truth=[0.22]
USER_CREDIBILITY('1160') Truth=[0.97]
USER_CREDIBILITY('1039') Truth=[1]
USER_CREDIBILITY('1037') Truth=[0.96]
USER_CREDIBILITY('2369') Truth=[0.97]
USER_CREDIBILITY('2368') Truth=[0.97]
USER_CREDIBILITY('1038') Truth=[0.95]
USER_CREDIBILITY('3699') Truth=[0.97]
USER_CREDIBILITY('1035') Truth=[0.94]
USER_CREDIBILITY('2367') Truth=[0.97]
USER_CREDIBILITY('3698') Truth=[0.97]
USER_CREDIBILITY('2366') Truth=[1]
USER_CREDIBILITY('1036') Truth=[0.94]
USER_CREDIBILITY('3697') Truth=[0.97]
USER_CREDIBILITY('1033') Truth=[0.96]
USER_CREDIBILITY('2365') Truth=[0.97]
USER_CREDIBILITY('3696') Truth=[0.97]
USER_CREDIBILITY('2364') Truth=[0.94]
USER_CREDIBILITY('1034') Truth=[0.96]
USER_CREDIBILITY('3695') Truth=[0.97]
USER_CREDIBILITY('1031') Truth=[0.97]
USER_CREDIBILITY('2363') Truth=[0.94]
USER_CREDIBILITY('3694') Truth=[0.97]
USER_CREDIBILITY('2362') Truth=[0.22]
USER_CREDIBILITY('1032') Truth=[0.97]
USER_CREDIBILITY('3693') Truth=[0.97]
USER_CREDIBILITY('2361') Truth=[0.94]
USER_CREDIBILITY('3692') Truth=[1]
USER_CREDIBILITY('2360') Truth=[0.94]
USER_CREDIBILITY('3691') Truth=[0.94]
USER_CREDIBILITY('1030') Truth=[0.96]
USER_CREDIBILITY('3690') Truth=[1]
USER_CREDIBILITY('1019') Truth=[0.95]
USER_CREDIBILITY('1028') Truth=[0.95]
USER_CREDIBILITY('1029') Truth=[0.97]
USER_CREDIBILITY('2359') Truth=[0.96]
USER_CREDIBILITY('1026') Truth=[0.96]
USER_CREDIBILITY('2358') Truth=[0.97]
USER_CREDIBILITY('3689') Truth=[0.96]
USER_CREDIBILITY('2357') Truth=[0.97]
USER_CREDIBILITY('1027') Truth=[0.94]
USER_CREDIBILITY('3688') Truth=[0.97]
USER_CREDIBILITY('1024') Truth=[0.94]
USER_CREDIBILITY('2356') Truth=[0.96]
USER_CREDIBILITY('3687') Truth=[0.97]
USER_CREDIBILITY('2355') Truth=[0.97]
USER_CREDIBILITY('3686') Truth=[0.97]
USER_CREDIBILITY('1025') Truth=[0.22]
USER_CREDIBILITY('1022') Truth=[0.96]
USER_CREDIBILITY('2354') Truth=[0.96]
USER_CREDIBILITY('3685') Truth=[0.97]
USER_CREDIBILITY('2353') Truth=[0.96]
USER_CREDIBILITY('3684') Truth=[0.97]
USER_CREDIBILITY('1023') Truth=[0.22]
USER_CREDIBILITY('1020') Truth=[0.97]
USER_CREDIBILITY('2352') Truth=[0.96]
USER_CREDIBILITY('3683') Truth=[0.97]
USER_CREDIBILITY('2351') Truth=[0.97]
USER_CREDIBILITY('3682') Truth=[0.97]
USER_CREDIBILITY('1021') Truth=[0.97]
USER_CREDIBILITY('2350') Truth=[0.97]
USER_CREDIBILITY('3681') Truth=[0.97]
USER_CREDIBILITY('3680') Truth=[0.22]
USER_CREDIBILITY('1008') Truth=[0.97]
USER_CREDIBILITY('1009') Truth=[0.97]
USER_CREDIBILITY('2339') Truth=[0.96]
USER_CREDIBILITY('1017') Truth=[0.97]
USER_CREDIBILITY('2349') Truth=[0.97]
USER_CREDIBILITY('2348') Truth=[0.97]
USER_CREDIBILITY('1018') Truth=[0.97]
USER_CREDIBILITY('3679') Truth=[0.96]
USER_CREDIBILITY('1015') Truth=[1]
USER_CREDIBILITY('2347') Truth=[0.96]
USER_CREDIBILITY('3678') Truth=[0.96]
USER_CREDIBILITY('2346') Truth=[0.97]
USER_CREDIBILITY('1016') Truth=[0.97]
USER_CREDIBILITY('3677') Truth=[0.96]
USER_CREDIBILITY('1013') Truth=[0.97]
USER_CREDIBILITY('2345') Truth=[0.96]
USER_CREDIBILITY('3676') Truth=[0.97]
USER_CREDIBILITY('2344') Truth=[0.96]
USER_CREDIBILITY('1014') Truth=[0.97]
USER_CREDIBILITY('3675') Truth=[0.96]
USER_CREDIBILITY('1011') Truth=[0.97]
USER_CREDIBILITY('2343') Truth=[0.96]
USER_CREDIBILITY('3674') Truth=[0.97]
USER_CREDIBILITY('2342') Truth=[0.95]
USER_CREDIBILITY('1012') Truth=[0.97]
USER_CREDIBILITY('3673') Truth=[0.97]
USER_CREDIBILITY('2341') Truth=[0.94]
USER_CREDIBILITY('3672') Truth=[0.97]
USER_CREDIBILITY('2340') Truth=[0.96]
USER_CREDIBILITY('3671') Truth=[0.96]
USER_CREDIBILITY('1010') Truth=[0.97]
USER_CREDIBILITY('3670') Truth=[0.22]
USER_CREDIBILITY('4990') Truth=[0.97]
USER_CREDIBILITY('4991') Truth=[0.95]
USER_CREDIBILITY('4992') Truth=[0.97]
USER_CREDIBILITY('4993') Truth=[0.96]
USER_CREDIBILITY('4994') Truth=[0.97]
USER_CREDIBILITY('4995') Truth=[0.97]
USER_CREDIBILITY('4996') Truth=[0.97]
USER_CREDIBILITY('4997') Truth=[0.97]
USER_CREDIBILITY('4998') Truth=[0.97]
USER_CREDIBILITY('2329') Truth=[0.94]
USER_CREDIBILITY('4999') Truth=[0.97]
USER_CREDIBILITY('2328') Truth=[0.94]
USER_CREDIBILITY('3659') Truth=[0.96]
USER_CREDIBILITY('1006') Truth=[0.97]
USER_CREDIBILITY('2338') Truth=[1]
USER_CREDIBILITY('3669') Truth=[0.22]
USER_CREDIBILITY('2337') Truth=[0.96]
USER_CREDIBILITY('3668') Truth=[0.96]
USER_CREDIBILITY('1007') Truth=[1]
USER_CREDIBILITY('1004') Truth=[0.97]
USER_CREDIBILITY('2336') Truth=[1]
USER_CREDIBILITY('3667') Truth=[0.96]
USER_CREDIBILITY('2335') Truth=[0.96]
USER_CREDIBILITY('3666') Truth=[0.96]
USER_CREDIBILITY('1005') Truth=[1]
USER_CREDIBILITY('2334') Truth=[0.96]
USER_CREDIBILITY('1002') Truth=[1]
USER_CREDIBILITY('3665') Truth=[0.97]
USER_CREDIBILITY('2333') Truth=[0.94]
USER_CREDIBILITY('1003') Truth=[0.96]
USER_CREDIBILITY('3664') Truth=[0.97]
USER_CREDIBILITY('1000') Truth=[0.97]
USER_CREDIBILITY('2332') Truth=[0.94]
USER_CREDIBILITY('3663') Truth=[0.97]
USER_CREDIBILITY('2331') Truth=[0.96]
USER_CREDIBILITY('3662') Truth=[0.97]
USER_CREDIBILITY('1001') Truth=[0.97]
USER_CREDIBILITY('2330') Truth=[0.22]
USER_CREDIBILITY('3661') Truth=[0.97]
USER_CREDIBILITY('3660') Truth=[0.97]
USER_CREDIBILITY('4980') Truth=[1]
USER_CREDIBILITY('4981') Truth=[0.96]
USER_CREDIBILITY('4982') Truth=[1]
USER_CREDIBILITY('4983') Truth=[0.95]
USER_CREDIBILITY('4984') Truth=[0.97]
USER_CREDIBILITY('4985') Truth=[0.96]
USER_CREDIBILITY('4986') Truth=[0.22]
USER_CREDIBILITY('2319') Truth=[0.94]
USER_CREDIBILITY('4987') Truth=[0.96]
USER_CREDIBILITY('2318') Truth=[0.94]
USER_CREDIBILITY('3649') Truth=[0.97]
USER_CREDIBILITY('4988') Truth=[0.96]
USER_CREDIBILITY('2317') Truth=[0.97]
USER_CREDIBILITY('3648') Truth=[0.97]
USER_CREDIBILITY('4989') Truth=[0.96]
USER_CREDIBILITY('4979') Truth=[0.94]
USER_CREDIBILITY('2327') Truth=[0.94]
USER_CREDIBILITY('3658') Truth=[0.95]
USER_CREDIBILITY('2326') Truth=[0.97]
USER_CREDIBILITY('3657') Truth=[0.95]
USER_CREDIBILITY('2325') Truth=[0.97]
USER_CREDIBILITY('3656') Truth=[0.96]
USER_CREDIBILITY('2324') Truth=[0.97]
USER_CREDIBILITY('3655') Truth=[0.97]
USER_CREDIBILITY('2323') Truth=[0.96]
USER_CREDIBILITY('3654') Truth=[0.97]
USER_CREDIBILITY('2322') Truth=[0.97]
USER_CREDIBILITY('3653') Truth=[0.97]
USER_CREDIBILITY('2321') Truth=[0.96]
USER_CREDIBILITY('3652') Truth=[0.95]
USER_CREDIBILITY('2320') Truth=[0.27]
USER_CREDIBILITY('3651') Truth=[0.95]
USER_CREDIBILITY('3650') Truth=[0.97]
USER_CREDIBILITY('9') Truth=[0.96]
USER_CREDIBILITY('8') Truth=[0.95]
USER_CREDIBILITY('4970') Truth=[0.95]
USER_CREDIBILITY('7') Truth=[0.95]
USER_CREDIBILITY('4971') Truth=[0.95]
USER_CREDIBILITY('4972') Truth=[0.95]
USER_CREDIBILITY('4973') Truth=[0.97]
USER_CREDIBILITY('4974') Truth=[0.97]
USER_CREDIBILITY('2309') Truth=[0.97]
USER_CREDIBILITY('4975') Truth=[0.97]
USER_CREDIBILITY('2308') Truth=[0.96]
USER_CREDIBILITY('3639') Truth=[0.96]
USER_CREDIBILITY('4976') Truth=[0.97]
USER_CREDIBILITY('2307') Truth=[0.97]
USER_CREDIBILITY('3638') Truth=[1]
USER_CREDIBILITY('4977') Truth=[0.96]
USER_CREDIBILITY('2306') Truth=[0.97]
USER_CREDIBILITY('3637') Truth=[0.96]
USER_CREDIBILITY('4978') Truth=[0.94]
USER_CREDIBILITY('4968') Truth=[0.97]
USER_CREDIBILITY('2316') Truth=[0.97]
USER_CREDIBILITY('3647') Truth=[0.97]
USER_CREDIBILITY('4969') Truth=[0.97]
USER_CREDIBILITY('2315') Truth=[0.97]
USER_CREDIBILITY('3646') Truth=[0.97]
USER_CREDIBILITY('2314') Truth=[0.97]
USER_CREDIBILITY('3645') Truth=[0.97]
USER_CREDIBILITY('2313') Truth=[0.95]
USER_CREDIBILITY('3644') Truth=[1]
USER_CREDIBILITY('2312') Truth=[1]
USER_CREDIBILITY('3643') Truth=[0.94]
USER_CREDIBILITY('2311') Truth=[0.97]
USER_CREDIBILITY('3642') Truth=[0.96]
USER_CREDIBILITY('2310') Truth=[0.97]
USER_CREDIBILITY('3641') Truth=[1]
USER_CREDIBILITY('3640') Truth=[0.97]
USER_CREDIBILITY('6') Truth=[0.95]
USER_CREDIBILITY('5') Truth=[0.96]
USER_CREDIBILITY('4') Truth=[0.96]
USER_CREDIBILITY('3') Truth=[0.95]
USER_CREDIBILITY('2') Truth=[0.94]
USER_CREDIBILITY('1') Truth=[0.95]
USER_CREDIBILITY('0') Truth=[0.95]
USER_CREDIBILITY('4960') Truth=[0.96]
USER_CREDIBILITY('4961') Truth=[0.95]
USER_CREDIBILITY('4962') Truth=[0.97]
USER_CREDIBILITY('4963') Truth=[0.97]
USER_CREDIBILITY('3629') Truth=[0.95]
USER_CREDIBILITY('4964') Truth=[0.97]
USER_CREDIBILITY('3628') Truth=[1]
USER_CREDIBILITY('4965') Truth=[0.97]
USER_CREDIBILITY('3627') Truth=[0.94]
USER_CREDIBILITY('4966') Truth=[0.97]
USER_CREDIBILITY('3626') Truth=[0.94]
USER_CREDIBILITY('4967') Truth=[0.97]
USER_CREDIBILITY('4957') Truth=[0.97]
USER_CREDIBILITY('2305') Truth=[0.97]
USER_CREDIBILITY('3636') Truth=[0.96]
USER_CREDIBILITY('4958') Truth=[0.97]
USER_CREDIBILITY('2304') Truth=[0.97]
USER_CREDIBILITY('3635') Truth=[0.96]
USER_CREDIBILITY('4959') Truth=[0.97]
USER_CREDIBILITY('2303') Truth=[0.97]
USER_CREDIBILITY('3634') Truth=[0.96]
USER_CREDIBILITY('2302') Truth=[0.97]
USER_CREDIBILITY('3633') Truth=[0.96]
USER_CREDIBILITY('2301') Truth=[0.97]
USER_CREDIBILITY('3632') Truth=[0.96]
USER_CREDIBILITY('2300') Truth=[0.97]
USER_CREDIBILITY('3631') Truth=[0.95]
USER_CREDIBILITY('3630') Truth=[0.95]
USER_CREDIBILITY('4950') Truth=[0.97]
USER_CREDIBILITY('4951') Truth=[0.95]
USER_CREDIBILITY('4952') Truth=[0.95]
USER_CREDIBILITY('3619') Truth=[1]
